user_id,subject_id
13968316,37
13947221,117
13968316,33
13947221,114
13947221,111
13947221,113
13968316,39
13968316,54
13629426,77
13629426,75
13629426,71
13629426,86
13629426,131
13629426,130
13629426,127
13629426,129
215,127
215,129
215,134
215,133
165113,61
165113,59
165113,62
165113,64
163132,113
163132,112
163132,117
163132,111
13629121,113
13629121,116
13629121,118
13629121,112
156947,113
156947,114
156947,111
156947,118
12550583,127
12794714,46
12794714,33
165219,129
165285,86
165219,130
165285,94
165285,90
165285,85
13454800,122
13454800,1574
13454800,126
13454800,121
13751061,30
13751061,4
13751061,25
13519036,111
12794714,43
12794714,45
165295,39
165295,52
165295,48
165295,37
141447,122
141447,126
141447,121
141447,125
141568,124
141568,121
141568,122
141568,126
13629426,123
13629426,120
13629426,124
13629426,122
165301,125
165301,126
165301,120
165301,121
141547,120
141547,121
141547,1574
141547,125
165390,37
165390,33
165390,56
165390,50
13604530,112
13604530,114
13604530,118
13604530,113
13604506,118
13604506,111
13604506,114
13629151,112
13629151,117
13629151,116
13629151,114
165430,106
165430,107
165430,108
165430,100
165428,62
165428,78
165428,61
165428,64
13706125,121
13706125,122
13706125,123
13706125,125
165497,90
165497,86
165497,85
165497,94
13552856,55
13552856,44
13552856,44
13552856,44
13558586,58
13558586,56
13558586,39
13558586,54
13629956,108
13629956,107
13629956,106
165959,79
165219,133
165219,127
13629426,116
13629426,117
13629426,112
13629426,118
13629063,116
13629063,117
13629063,113
13629063,112
13629075,118
13629075,111
13629075,116
13629075,115
13629069,115
13629069,111
13629069,117
13629069,118
164971,79
164971,85
164971,83
164971,81
165813,104
165813,105
165813,99
165813,100
165815,98
165815,98
165815,87
165815,87
165815,80
165815,80
165815,89
165815,89
165859,131
165859,129
165859,132
165859,127
165879,73
165879,71
165879,94
165879,79
165877,73
165877,94
165877,90
165877,81
165889,82
165889,95
165889,80
165889,96
165936,81
165936,88
165936,83
165936,79
13629956,100
165959,73
165959,88
165959,94
165929,73
165929,79
165929,94
165929,90
166119,96
166119,95
166119,93
166152,121
166119,80
166152,122
166152,123
166152,125
328611,104
328611,103
13871925,115
13871925,116
13871925,118
13871925,112
213652,2235
213652,2232
213652,2234
213652,2233
13629219,123
13629219,125
13629219,1574
13629219,121
166166,73
166166,90
166166,1577
166166,77
160239,127
160239,129
160239,1575
160239,133
13490015,88
13490015,88
13490015,69
13490015,69
13490015,65
13490015,65
13490015,1577
13490015,1577
13629185,123
13629185,125
13629185,120
13629185,124
352564,104
167176,120
167176,125
167176,126
167176,123
13728855,106
13728855,99
13728855,105
13728855,104
167199,93
167199,95
167199,96
167199,80
13775693,134
13775693,130
13775693,127
13775693,133
166303,133
166303,129
166303,127
166303,134
13734216,115
13638550,93
13638550,80
13638550,95
13638550,96
13481618,132
13481618,130
13481618,129
13481618,133
163020,17
163020,15
163020,13
163020,11
13445285,4
13445285,1337
13445285,28
13445285,30
13777050,120
13777050,1574
13777050,126
13777050,124
167512,124
167512,123
167512,120
167512,126
13358471,41
13358471,39
13358471,33
13358471,45
167531,1336
167531,30
167531,4
167531,32
167566,13
167566,13
167566,15
167566,17
13777036,121
13777036,122
13777036,120
13777036,126
142758,124
142758,121
142758,125
142758,126
142550,123
142550,122
142550,125
142550,126
142754,126
142754,121
142754,122
142754,125
142575,122
142575,123
142575,125
142575,126
142394,126
142394,124
142394,125
142394,121
142438,123
142438,126
142438,120
142438,121
142308,122
142308,121
142308,120
142308,126
13764671,125
13764671,123
13764671,125
13764671,123
143039,125
143039,121
143039,122
143039,120
142334,1574
142334,124
142334,126
142334,125
13629211,124
167617,62
167617,64
167617,59
167617,61
13800002,80
13800002,93
13800002,93
13800002,96
13175511,133
13175511,134
13175511,127
13175511,132
13445273,32
13445273,18
13445273,20
13445273,22
163489,114
84308,59
84308,78
84308,70
84308,68
13629211,120
167821,96
13629211,121
167821,95
167821,84
167821,80
13629331,132
163489,118
163489,116
163489,114
13599683,123
13599683,126
13599683,1574
13599683,125
13599702,120
13599702,123
13599702,121
13599702,126
13599681,115
13599681,113
13599681,114
13599681,118
13599688,111
13599688,114
13599688,113
13599688,118
13599675,127
13599675,129
13599675,130
13599675,1575
168538,90
168538,81
168538,83
168538,86
168530,2
168530,25
168530,8
168530,2
168586,18
168586,30
168586,28
168586,1336
13800751,98
13800751,95
13800751,96
13800751,80
161906,33
161906,1576
161906,45
161906,39
161886,25
161886,24
161886,32
161886,10
161956,43
161956,46
161956,45
161956,39
352564,103
161902,43
161902,63
161902,33
161902,46
161940,1576
161940,45
161940,41
161940,39
162012,90
162012,86
162012,81
162012,83
161986,90
161986,81
161986,83
161986,85
161912,45
161912,45
161912,41
161912,41
161912,33
161912,33
161912,1576
161912,1576
352564,102
352564,100
10620639,43
13926646,113
13926646,115
13926646,111
13926646,117
168679,73
168679,90
168679,85
168679,86
84448,62
84448,72
84448,64
84448,61
13629179,117
13629179,117
13629179,116
13629179,116
13629179,112
13629179,112
13629179,118
13629179,118
13629081,117
13629081,118
13629081,116
13629081,112
13629073,117
13629073,113
13629073,115
13629073,118
12748791,62
13714860,115
13714860,111
13714860,113
168690,111
168690,112
168690,115
168690,118
13967666,37
13967666,46
13967666,50
13967666,33
168713,79
168713,86
168713,83
168713,85
168660,59
168660,62
168660,78
168660,61
13830697,25
13830697,20
13830697,22
13830697,18
168795,116
168795,114
168795,115
168795,118
161952,45
161928,60
161928,33
161928,41
161952,39
161952,41
12749187,115
161952,1576
12749187,113
12749187,114
12749187,118
10620639,1576
328611,100
10620639,41
10620639,39
13714856,114
13714856,118
168803,91
168803,98
168803,93
168803,80
168837,111
168837,112
168837,115
168837,118
12345753,73
12345753,94
12345753,90
12345753,88
13554267,95
13554267,96
13554267,82
13554267,80
168905,25
168905,2
168905,8
168905,32
13500558,39
13500558,41
13500558,52
13500558,46
168928,25
168928,18
168928,32
168928,1336
13638789,89
13638789,87
13638789,84
13638789,82
169052,28
169052,30
169052,14
169052,26
159764,104
159764,105
159764,99
159764,100
211,120
211,124
211,121
211,1574
168895,115
168895,114
168895,113
168895,111
13829757,64
13829757,61
13829757,78
13829757,62
169423,114
169423,113
169423,112
169423,111
169432,87
169432,91
169432,80
169432,96
169436,129
169436,132
169436,133
169436,134
13634359,98
13634359,96
13634359,80
13634359,98
190463,2241
190463,2234
190463,2232
190463,2235
167250,85
167250,86
167250,81
167250,75
167250,41
167250,39
167250,45
167250,56
167250,8
167250,32
167250,10
167250,1337
167250,127
167250,129
167250,134
167250,130
167250,123
167250,122
167250,126
167250,124
167250,111
167250,113
167250,118
167250,117
13175511,115
13175511,118
13175511,113
13175511,114
328611,102
13561059,125
13561059,124
13561059,1574
13561059,122
13560941,126
13560941,122
13560941,121
13560941,125
13808174,43
13808174,46
13808174,33
13808174,45
13808181,22
13808181,18
13808181,25
13808181,20
169563,10
169563,2
169563,32
169563,8
13634309,127
13634309,127
13634309,133
13634309,133
169734,25
169734,30
169734,1337
169734,32
169900,73
169900,94
169900,86
169900,90
169908,94
169908,86
169908,69
169908,67
167788,98
167788,89
167788,93
167788,91
13308505,44
13308505,47
13829851,78
13829851,61
13815569,32
13815569,8
13815569,10
13815569,2
166550,23
157708,93
157708,95
157708,96
157708,80
13308505,49
13308505,53
169918,20
169918,22
169918,18
169918,18
24241,18
24241,10
24241,24
24241,2
23887,39
23887,1576
23887,33
23887,56
24011,39
24011,1576
24011,50
24011,33
23951,33
23951,1576
23951,45
23951,41
170027,58
170027,48
170027,56
170027,63
84563,59
84563,62
84563,78
84563,61
168695,115
168695,117
168695,112
168695,113
142338,120
142338,121
142338,124
142338,126
13829851,64
13829851,62
13775996,91
13775996,87
13775996,93
13775996,96
13947341,113
13947341,111
13947341,118
13947341,112
13366339,123
13366339,121
13366339,1574
13366339,124
170251,64
170251,78
170251,66
170251,59
170270,114
170270,113
170270,115
170270,118
13714892,116
13714892,118
13714892,113
13714892,114
170161,100
170161,108
170161,107
170161,106
13751061,24
170175,86
170175,90
170175,79
170175,73
170323,116
170323,118
170323,111
170323,113
170433,63
170433,39
170433,50
170433,52
169911,99
169911,106
169911,107
169911,108
12787714,132
12787714,134
12787714,127
12787714,131
170490,77
170490,86
170490,90
170490,73
170521,107
170521,99
170521,104
170521,100
170583,122
170583,1574
170583,125
170583,123
170600,125
170600,123
170600,122
170600,126
10614768,114
10614768,115
10614768,111
10614768,113
300986,114
300986,116
13810772,43
13810772,52
13810772,39
13810772,41
170632,81
170632,83
170632,86
170632,79
13573405,96
328609,100
170638,132
170638,129
170638,131
170638,127
38092,8
38092,2
38092,10
38092,32
170729,90
170729,85
170729,86
170729,1577
162071,57
162071,49
162071,42
162071,44
10616457,63
10616457,39
10616457,48
10616457,50
29651,130
29651,131
29651,127
29651,129
29679,130
29679,131
29679,127
29679,129
29671,127
29671,133
29671,131
29671,130
328609,104
159738,80
159738,87
161904,33
161904,56
161904,1576
161904,50
180399,118
180399,118
180399,118
180399,118
179706,41
179706,1576
179706,43
179706,45
180037,25
180037,4
180037,1336
180037,18
180119,63
180119,58
13629415,133
13629415,130
13629415,131
13629415,127
13629413,130
13629413,131
13629413,133
13629413,127
180119,33
180119,37
180144,132
180144,133
13681920,80
13681920,80
13681920,80
13681920,80
159738,84
159738,82
10369785,116
10369785,118
10369785,112
10369785,111
167674,81
167674,86
167674,73
167674,79
171201,78
171201,72
171201,76
171201,59
171212,26
171212,20
171212,25
171212,1337
180144,129
180144,127
180190,114
180190,113
170739,127
170739,132
170739,133
170739,131
174280,94
174280,69
174280,75
174280,73
10447455,86
10447455,79
10447455,90
10447455,83
170634,48
170634,39
170634,1576
170634,41
174337,1337
174337,22
174337,25
174337,32
13554259,89
13554259,98
13554259,95
13554259,80
54424,126
54424,123
54424,1574
54424,125
12749031,62
12749031,64
12749031,78
12749031,61
180190,115
180190,118
177480,73
177480,94
177480,90
177480,86
177600,45
177600,37
177600,46
177600,50
13554287,96
13554287,95
13554287,93
13554287,98
13629926,23
13629926,19
13629926,21
13629926,27
180150,134
180150,127
180150,133
180150,129
180192,121
180192,122
180192,123
180192,126
180301,114
180301,113
180301,111
180301,118
180306,106
180306,106
180306,106
180306,106
13694820,93
13694820,93
13694820,96
13694820,80
13283734,33
13283734,46
180332,111
180332,115
180332,111
180332,115
145,23
145,21
145,19
145,27
178371,111
178371,115
178371,111
178371,115
178281,115
178281,117
178281,113
193312,103
13558582,54
193312,102
193312,101
13573429,91
13573429,80
29669,130
29669,131
29669,127
29669,133
178281,111
177805,117
177805,116
177805,115
177805,118
177763,111
177763,114
177763,115
177763,118
192184,4
192184,25
192184,8
192184,32
13829001,115
13829001,115
13829001,111
13829001,111
13829001,113
13829001,113
13829001,116
13829001,116
192229,64
192229,64
192229,64
192229,64
12358506,118
194613,114
194613,113
194613,115
194613,111
12358506,115
194681,127
194681,129
12358506,114
194681,1575
194681,133
12358506,111
183056,73
183056,88
183056,83
183056,67
154720,62
154720,64
154720,61
154720,61
183064,90
183064,94
183064,79
183064,73
13369018,133
13369018,133
13369018,133
13369018,133
180352,124
180352,120
180352,123
180352,121
183174,73
183174,90
183174,85
183174,79
12748794,73
12748794,79
12748794,77
12748794,71
183146,118
183146,114
183146,115
183146,117
184917,10
184917,25
184917,18
184917,32
184915,22
184915,10
184915,18
184915,32
13800796,61
13800796,61
13800796,61
13800796,61
190049,73
190049,90
190049,1577
190049,86
13562998,118
13562998,117
13562998,116
13562998,112
190249,20
190249,25
190249,24
190249,32
13560949,126
13560949,124
13560949,120
13560949,122
191754,133
191754,127
191754,131
191754,129
161837,95
161837,93
161837,98
161837,80
13926726,112
13926726,117
13926726,116
13926726,114
192182,129
192182,132
192182,127
192182,133
163961,94
163961,67
163961,71
163961,79
13679115,81
13679115,86
13679115,83
180219,80
180219,93
180219,95
180219,96
162720,64
190483,111
190483,117
190483,114
190483,118
190355,115
190355,115
190355,115
168622,33
168622,56
168622,60
168622,1576
190962,122
190962,1574
190962,121
190962,125
190970,125
190970,121
190970,1574
190970,122
191310,1574
191310,124
191310,126
191310,125
166010,64
193292,101
13241569,46
13241569,33
190355,115
166010,72
166010,78
166010,61
13827632,37
193388,100
13827632,56
13827632,1576
13827632,33
13827632,90
13827632,73
13827632,1577
13827632,75
190513,118
190513,113
190513,114
190513,116
194724,122
194724,1574
194724,125
194724,126
210999,114
210999,116
210999,117
210999,118
13680402,98
13680402,89
13680402,80
13680402,87
198681,11
198681,13
198681,15
198681,17
198688,86
198688,85
198688,81
198688,83
12906128,19
12906128,23
12906128,19
12906128,21
13713777,125
13713777,122
13713777,123
13713777,121
12664382,27
12664382,19
12664382,21
12664382,23
190417,111
190417,117
190417,118
190417,115
13215122,101
13215122,102
13215122,103
13215122,104
200186,69
200186,86
200186,85
200186,73
193388,101
193388,102
161972,79
161972,81
161972,83
161972,85
193388,104
13713763,102
13713763,101
168107,83
168107,90
168107,79
168107,73
168267,94
168267,90
100348,62
100348,78
100348,61
100348,64
168267,73
168267,65
168109,83
205472,122
205472,123
205472,126
205472,120
168109,81
168109,79
168109,73
156938,123
156938,126
156938,1574
156938,122
152207,70
152207,68
152207,68
152207,68
12812568,87
13920736,80
12812568,80
166407,73
166407,90
166407,86
166407,83
13473347,93
13473347,93
13473347,93
13473347,93
13827632,25
13827632,18
13827632,14
13827632,1337
13713763,100
12812568,89
12812568,91
10388734,131
10388734,131
193298,100
10388734,130
10388734,133
193298,101
10388734,130
10388734,133
193298,106
193298,99
193384,106
193384,101
193384,102
193292,103
193292,102
193316,101
193316,100
193316,103
193316,108
193332,101
193332,106
193332,107
162493,120
162493,120
162493,120
162493,120
162493,120
162493,120
162493,120
162493,120
162493,120
13713763,103
10388734,1575
193374,101
10388734,1575
193374,102
13573431,95
135,15
163971,114
163971,117
163971,116
163971,115
213066,20
213066,30
213066,4
213066,25
13349832,1576
13349832,45
13349832,41
13349832,39
233889,114
13714836,118
13714836,115
13714836,113
13714836,111
233889,118
233889,111
13629233,125
13629233,126
13629233,120
13629233,121
13826762,54
13826762,54
13826762,54
13826762,54
200080,11
200080,13
200080,15
200080,17
166442,115
166442,118
166442,113
166442,114
213141,11
213141,13
213141,15
213141,17
13366422,44
13366422,47
13366422,49
13366422,53
224429,120
224429,121
224429,123
224429,125
220413,10
220413,4
220413,22
220413,2
167515,86
167515,67
167515,94
167515,88
233889,113
13519036,113
13519036,116
213250,116
213250,114
213250,112
213250,118
166444,115
166444,113
166444,114
166444,111
166444,108
166444,101
166444,100
166444,106
13748718,111
13519036,118
231017,22
231017,25
231017,8
231017,2
193374,103
13698850,129
166446,115
166446,111
166446,113
166446,118
13573431,96
162493,120
215,108
229,18
229,22
229,20
229,25
233687,48
233687,39
233687,37
233687,33
215,107
215,100
13968586,48
13968586,39
13968586,33
13968586,37
166492,115
166492,113
166492,118
166492,111
166492,108
166492,107
166492,101
166492,100
215,101
13259710,111
13259710,113
13259710,114
13259710,118
13964082,66
13964082,72
13964082,76
13964082,64
13829093,73
13829093,94
13829093,79
13829093,90
162493,120
197427,123
197427,122
197427,1574
197427,125
13573431,80
13410392,113
13410392,111
13410392,118
13920736,82
13410392,115
13920736,87
162493,120
162493,120
162493,120
162493,120
13920736,84
13698850,133
13698850,132
13678266,123
13698850,127
13678266,122
13678266,1574
13678266,125
197427,112
197427,111
197427,113
197427,115
161177,46
161177,37
161177,50
161177,33
13103422,8
13103422,10
13103422,2
13103422,32
235674,8
235674,32
235674,4
235674,10
13728042,87
13728042,84
13728042,82
13728042,80
13932019,116
13897127,25
161177,23
161177,21
161177,38
161177,27
13897127,25
13897127,25
226756,1576
226756,56
226756,45
226756,43
13897127,25
13931997,113
13931997,118
13931997,114
13931997,115
13897007,1336
138,17
138,15
138,13
138,11
13540262,117
13540262,116
13540262,114
13540262,112
13316852,8
13316852,32
13316852,18
13316852,2
13540566,118
13540566,115
13540566,113
13540566,114
13897007,25
13897007,4
161928,1576
226760,30
226760,18
226760,25
226760,4
161177,18
161177,25
161177,22
161177,26
13897007,18
226756,1577
226756,83
226756,88
226756,81
240465,24
240465,28
240465,26
240465,14
247883,123
13379965,101
13379965,102
13379965,103
13379965,100
240405,94
240405,73
240405,90
240405,86
247883,124
247883,121
247883,125
10145621,111
12802719,113
12802719,115
12802719,111
12802719,112
243237,133
243237,132
243237,127
243237,129
243239,2
243239,10
243239,8
243239,32
135,13
135,11
243261,115
243261,118
243261,112
243261,113
13277276,132
13277276,129
13277276,127
13277276,133
13540260,123
13540260,121
13540260,122
13540260,125
212735,39
212735,37
212735,54
212735,33
212735,18
212735,32
212735,20
212735,25
13161096,18
13161096,30
13161096,25
13161096,32
245490,132
245490,129
245490,133
245490,127
13488271,33
13488271,1576
13488271,41
13488271,39
212611,112
212611,115
212611,111
212611,118
13768608,102
13768608,101
13768608,108
13768608,105
10145621,114
10145621,113
10145621,118
233910,18
233910,22
233910,2
233910,10
13573431,91
161177,134
161177,129
161177,133
161177,127
12749431,37
12749431,33
12749431,46
12749431,45
212611,1575
212611,133
212611,127
212611,134
248007,121
248007,123
248007,126
248007,125
255226,25
255226,20
255226,22
255226,18
13713781,111
13713781,113
13713781,118
13713781,114
161177,17
161177,15
161177,13
161177,3
249867,56
249867,60
249867,52
249867,37
212983,22
212983,10
212983,2
212983,8
13897150,24
13897150,18
13897150,4
13897150,25
10256030,134
10256030,133
10256030,127
10256030,129
247906,112
247906,116
247906,113
247906,111
248018,117
248018,116
248018,115
248018,118
158686,129
158686,127
158686,133
158686,134
250009,118
250009,114
250009,113
250009,115
250011,86
250011,1577
250011,81
250011,90
13307559,59
13307559,62
13307559,78
13307559,61
243235,123
243235,122
243235,126
243235,125
13932237,123
13932237,125
13932237,126
13932237,121
10228123,2
10228123,25
161177,123
161177,125
161177,122
161177,126
157334,1575
157334,129
157334,132
157334,134
13926668,115
13926668,114
13926668,113
13926668,116
12476442,59
12476442,64
12476442,62
12476442,76
13897192,32
13897192,32
13897192,32
13897192,32
161177,47
161177,44
161177,42
161177,40
10135790,133
10135790,134
10135790,1575
10135790,131
13897269,1337
13897269,32
13897269,18
13897269,4
251733,100
170431,118
251733,108
170431,113
251733,106
170431,117
251733,105
170431,114
13482262,112
13482262,115
13482262,118
13482262,113
13775659,131
13775659,134
13775659,133
13775659,129
13540258,123
13540258,125
13540258,121
13540258,122
254108,133
254108,132
254108,130
254108,129
13140265,39
13140265,43
13140265,52
13140265,46
13932187,122
13932187,125
13932187,123
13932187,124
171082,115
171082,114
171082,116
171082,111
194788,111
194788,113
194788,114
194788,111
250273,73
250273,94
250273,81
250273,1577
193374,104
13713781,133
13713781,134
193372,100
193372,104
193372,103
166494,113
166494,115
166494,111
166494,118
13897382,18
13897382,25
13897382,1336
13897382,30
13000935,114
13000935,116
13000935,126
13000935,125
13000935,121
13000935,120
13000935,134
13000935,133
13000935,132
13000935,131
274729,99
274729,105
274729,104
274729,106
13932107,126
13932107,122
13932107,121
13932107,120
166478,115
166478,118
166478,111
166478,113
13306400,59
13306400,62
13306400,78
13306400,61
13828981,100
13828981,105
13828981,99
13828981,106
264773,114
264773,113
264773,115
264773,118
261110,114
261110,118
261110,115
261110,113
264901,37
264901,60
264901,50
264901,52
10180961,63
10180961,41
10180961,43
10180961,46
264922,11
264922,13
264922,15
264922,17
166448,17
166448,15
166448,13
166448,11
166448,113
166448,118
166448,111
166448,115
194758,123
194758,125
194758,126
194758,122
268125,81
268125,79
268125,86
268125,83
166450,115
166450,113
166450,111
166450,118
166450,108
166450,107
166450,106
166450,99
270158,37
270158,56
270158,33
270158,60
270162,100
270162,104
270162,105
270162,108
235,37
235,39
270204,131
270204,1575
270204,132
270204,134
261220,114
261220,113
261220,115
261220,118
273724,86
273724,90
273724,67
273724,69
274723,99
274723,105
274723,104
274723,103
13828975,99
13828975,105
13828975,104
13828975,103
274727,99
274727,105
274727,104
274727,106
13828995,99
13828995,105
13828995,104
13828995,103
13828993,107
13828993,99
13828993,105
13828993,104
13828997,99
13828997,105
13828997,104
13828997,103
13829005,99
13829005,105
13829005,104
13829005,103
13828979,100
13828979,105
13828979,104
13828979,103
13828987,100
13828987,99
13828987,105
13828987,104
13828999,99
255228,115
255228,113
255228,111
255228,118
193384,100
193292,100
193348,101
193348,102
193348,106
193318,102
193318,104
193372,102
193318,103
13828999,105
13828999,104
13828999,103
13829009,99
13829009,105
13829009,104
13829009,103
13828983,100
13828983,99
13828983,105
13828983,104
13829003,105
13829003,107
13829003,100
13829003,106
13828985,100
13828985,99
13828985,105
13828985,104
13828977,100
13828977,105
13828977,104
13828977,103
13828989,106
13828989,99
13828989,105
13828989,107
13829041,133
13829041,127
13829041,129
13829041,1575
13829053,132
13829053,133
13829053,1575
13829053,129
13829063,127
13829063,134
13829063,129
13829063,131
13829057,134
13829057,133
13829057,129
13829057,127
13829019,111
13829019,117
13829019,118
13829019,115
13829021,134
13829021,127
13829021,133
13829021,131
12749305,129
13829027,134
12749305,127
13829027,1575
12749305,132
13829027,130
12749305,133
13829027,131
13829055,130
13829055,134
13829055,132
13829055,131
13829023,134
13829023,130
13829023,131
13829023,132
192181,133
192181,130
192181,132
192181,1575
13829029,133
13829029,127
13829049,132
13829029,130
13829049,130
13829029,134
13829049,134
13829035,134
13829049,131
13829035,132
13829035,130
13829035,131
13829017,127
13829017,133
13829017,130
13829017,134
13829059,133
13829059,134
13829059,127
13829059,130
13829045,127
13829045,129
13829045,1575
13829045,133
13829051,127
13829051,129
13829051,133
13829051,134
13829025,127
13829025,133
13829025,129
13829025,130
13829061,127
13829061,129
13829061,1575
13829061,132
13829043,130
13829043,131
13829043,134
13829043,129
13829047,133
13829047,127
13829047,134
13829047,129
13829037,127
13829037,133
13829037,129
13829037,1575
13829011,133
13829011,129
13829011,134
13829011,1575
13829001,130
13829001,134
13829001,129
13829001,133
13829039,127
13829039,129
13829039,132
13829039,133
13829013,134
13829013,129
13829013,132
13829013,1575
13829033,133
13829033,132
13829033,1575
13829033,134
13829015,127
13829015,134
13829015,131
13829015,129
275099,120
275099,123
275099,122
275099,126
165032,90
165032,94
165032,79
165032,73
275109,87
275109,91
275109,89
275109,80
250044,27
250044,19
250044,21
250044,23
275133,99
275133,105
275133,104
275133,100
275153,132
275153,134
275153,131
275153,130
275161,127
275161,133
275161,134
275161,129
231046,73
231046,65
231046,1577
231046,81
275171,82
275171,84
275171,87
275171,80
275181,87
275181,89
275181,80
275181,91
275193,87
275193,95
275193,96
275193,80
275193,66
275193,78
275193,61
275193,64
212561,133
212561,129
212561,127
212561,134
275160,102
275160,103
275160,104
275160,100
165614,131
165614,130
165614,134
165614,133
279071,62
279071,78
279071,61
279071,64
162801,90
162801,73
162801,77
162801,86
292035,2206
292035,2204
292035,2208
292035,2277
279080,2
279080,1336
279080,20
279080,22
233570,116
233570,111
233570,113
233570,114
233568,116
233568,111
233568,113
233568,114
13197339,124
13197339,120
13197339,123
13197339,121
286145,99
286145,101
286145,100
286145,108
180165,10
180165,22
180165,32
180165,8
291950,2206
291950,2277
291950,2208
291950,2204
13797359,46
13797359,37
13797359,50
13797359,33
13775693,2208
13775693,2206
13775693,2204
13775693,2277
291988,2215
291988,2277
291988,2207
291988,2204
291989,2277
291989,2208
291989,2206
291989,2204
291999,2206
291999,2208
291999,2204
291999,2277
292000,2208
292000,2204
292000,2277
292000,2206
337,2277
337,2208
337,2204
337,2207
337,2276
337,2222
337,2213
337,2227
292012,2206
292012,2207
292012,2204
292012,2208
292016,2207
292016,2208
292016,2277
292016,2204
292027,2206
292027,2277
292027,2208
292027,2204
292041,2277
292041,2208
292041,2206
292041,2203
292049,2204
292049,2204
292049,2204
292049,2204
245460,2208
245460,2277
245460,2204
245460,2203
292071,2226
292071,2203
292071,2205
292071,2215
179774,2206
179774,2277
179774,2208
179774,2204
13299426,2206
13299426,2208
13299426,2204
13285518,2206
13285518,2277
13285518,2208
13285518,2204
13299426,2277
165032,2277
165032,2208
165032,2207
165032,2204
292165,2206
292165,2215
292165,2277
292165,2208
153,2277
153,2208
153,2204
153,2207
247349,62
247349,78
247349,61
247349,64
298873,62
298873,78
298873,61
298873,64
279103,117
279103,114
279103,116
279103,118
13694987,120
13694987,121
13694987,122
13694987,123
217028,111
217028,117
217028,118
217028,112
134,2277
134,2208
134,2204
134,2207
139,2277
139,2208
139,2204
139,2207
143,2277
143,2208
143,2204
143,2207
25968,2205
25968,2226
25968,2203
25968,2207
191304,120
191304,122
191304,125
191304,126
300862,112
194600,2277
194600,2208
194600,2204
292230,2208
292230,2206
292230,2204
292230,2207
292190,2206
292190,2277
292190,2207
292190,2204
233566,2231
233566,2213
233566,2227
233566,2276
292286,106
292286,107
292286,108
292286,100
292372,116
292372,113
292372,112
292372,118
292394,4
292394,25
292394,2
292394,10
292401,54
292401,63
292401,39
292401,48
10569918,118
10569918,115
10569918,113
10569918,111
292447,28
292447,22
292447,24
292447,18
237016,2237
237016,2236
237016,2235
237016,2233
292453,54
292453,58
292453,50
292453,46
13638554,84
13638554,87
13638554,89
13638554,91
13897120,1336
13897120,25
13897120,14
13897120,18
236,37
236,46
236,33
236,45
295025,132
295025,134
295025,129
295025,133
295038,134
295038,133
295038,129
295038,127
292074,47
292074,44
292074,40
292074,42
303213,122
303213,123
303213,126
303213,120
303264,134
303264,127
303264,131
303264,129
13926702,115
13926702,113
13926702,114
13926702,111
211595,2248
211595,2244
211595,2250
211595,2242
211539,2208
211539,2226
211539,2203
211539,2206
300862,111
13235756,2276
300862,115
13235756,2227
194600,2226
305323,129
305323,132
305323,127
305323,133
303519,2227
303519,2287
303519,2276
303519,2231
13797359,2225
13797359,2273
13797359,2230
13797359,2280
305341,126
305341,123
305341,125
305341,122
250515,115
250515,111
250515,118
250515,113
304981,64
304981,61
304981,62
304981,59
13916827,64
13916827,61
13916827,62
13916827,78
305312,79
305312,90
305312,1577
305312,81
303525,2276
303525,2227
303525,2231
303525,2287
250641,122
250641,125
250641,121
250641,120
250821,127
250821,127
250821,133
250821,129
13714996,124
13714996,126
13714996,125
13714996,121
240891,115
240891,117
240891,116
240891,114
70325,80
70325,96
70325,95
70325,93
13549620,17
13549620,15
13549620,13
13549620,11
305388,76
305388,59
305388,62
305388,78
311214,80
311214,89
311214,87
311214,84
167943,2263
167943,2256
167943,2252
167943,2262
304862,33
304862,52
304862,58
304862,45
305396,64
305396,68
305396,61
305396,66
70191,64
70191,66
70191,70
70191,68
211745,2249
211745,2248
211745,2253
211745,2246
305396,17
305396,15
305396,13
305396,11
313909,126
313909,124
313909,125
313909,120
315487,125
315487,123
315487,122
315487,126
225524,125
225524,123
225524,126
225524,122
225522,126
225522,123
225522,121
225522,125
167847,10
167847,32
167847,8
167847,25
316276,118
316276,115
316276,113
316276,111
234854,62
234854,64
234854,78
234854,68
225732,2237
225732,2240
225732,2267
225732,2239
234914,64
234914,62
234914,72
234914,68
316274,64
316274,61
316274,78
316274,62
316273,64
316273,61
316273,78
316273,62
316279,64
316279,61
316279,76
224702,117
224702,118
13235756,2222
224702,113
13235756,2213
225500,122
225500,123
225500,125
225500,126
224702,115
267548,100
267548,104
267548,102
316279,62
317703,112
317703,117
317703,114
317703,116
190280,113
190280,112
190280,117
190280,115
190284,114
190284,117
190284,113
190284,116
190276,80
190276,96
190276,95
190276,93
190286,118
190286,111
190286,113
190286,114
190290,33
190290,37
190290,54
190290,1576
190282,115
190282,118
190282,111
190282,114
190274,80
190274,96
190274,95
190274,93
12749187,80
12749187,96
12749187,95
12749187,93
190288,115
190288,111
190288,118
190288,112
320905,2204
320905,2277
320905,2208
320905,2206
320895,2277
320895,2206
320895,2207
320895,2204
317698,116
317698,111
317698,117
317698,113
311697,115
311697,113
311697,114
311697,111
167845,2251
167845,2249
167845,2246
167845,2247
303525,2236
303525,2237
303525,2233
303525,2239
13560830,2227
13560830,2222
13560830,2213
13560830,2276
275131,123
275131,122
275131,125
